codenumber,newID,coder,exptr,pose,age,gender,Movement_Onset,Movement,Piece,Orientation,training,demoStart,demoEnd,testStart,FirstTouch,testEnd,robotExptr,robotChild,manipCheck,Naming,Goal,LTG,CRP,CRT
7297,729760m,MO,, C4,60m,F,235485,M,5,1,,188959,222966,226100,226100,271530, white, red, c,, n,0,,
7297,729760m,MO,, C4,60m,F,235676,M,1,5,,188959,222966,226100,226100,271530, white, red, c,, n,0,,
7297,729760m,MO,, C4,60m,F,236870,IM,2,5,,188959,222966,226100,226100,271530, white, red, c,, n,0,,
7297,729760m,MO,, C4,60m,F,238688,M,2,5,,188959,222966,226100,226100,271530, white, red, c,, n,0,,
7297,729760m,MO,, C4,60m,F,240702,M,1,6,,188959,222966,226100,226100,271530, white, red, c,, n,0,,
7297,729760m,MO,, C4,60m,F,242055,M,2,6,,188959,222966,226100,226100,271530, white, red, c,, n,0,,
7297,729760m,MO,, C4,60m,F,242126,M,5,6,,188959,222966,226100,226100,271530, white, red, c,, n,0,,
7297,729760m,MO,, C4,60m,F,245122,M,3,6,,188959,222966,226100,226100,271530, white, red, c,, n,0,,
7297,729760m,MO,, C4,60m,F,249256,M,4,1,,188959,222966,226100,226100,271530, white, red, c,, n,0,,
7297,729760m,MO,, C4,60m,F,251715,IM,3,1,,188959,222966,226100,226100,271530, white, red, c,, n,0,,
7297,729760m,MO,, C4,60m,F,254317,M,3,1,,188959,222966,226100,226100,271530, white, red, c,, n,0,,
7297,729760m,MO,, C4,60m,F,256156,IM,5,1,,188959,222966,226100,226100,271530, white, red, c,, n,0,,
7297,729760m,MO,, C4,60m,F,256514,M,5,2,,188959,222966,226100,226100,271530, white, red, c,, n,0,,
7297,729760m,MO,, C4,60m,F,259425,M,1,5,,188959,222966,226100,226100,271530, white, red, c,, n,0,,
7297,729760m,MO,, C4,60m,F,259865,M,2,5,,188959,222966,226100,226100,271530, white, red, c,, n,0,,
7297,729760m,MO,, C4,60m,F,266145,M,2,6,,188959,222966,226100,226100,271530, white, red, c,, n,0,,
7297,729760m,MO,, C4,60m,F,267858,M,1,6,,188959,222966,226100,226100,271530, white, red, c,, n,0,,
7297,729760m,MO,, C4,60m,F,270025,M,5,6,,188959,222966,226100,226100,271530, white, red, c,, n,0,,
7297,729760m,MO,, C4,60m,F,270043,M,4,6,,188959,222966,226100,226100,271530, white, red, c,, n,0,,
7297,729760m,MO,, C4,60m,F,270298,M,3,6,,188959,222966,226100,226100,271530, white, red, c,, n,0,,
7297,729760,MO,, C3,60,F,154554,M,1,1,,118470,146812,151370,151370,182713, white, red, c,, y,160964,,
7297,729760,MO,, C3,60,F,156236,M,2,1,,118470,146812,151370,151370,182713, white, red, c,, y,160964,,
7297,729760,MO,, C3,60,F,156811,M,1,1,,118470,146812,151370,151370,182713, white, red, c,, y,160964,,
7297,729760,MO,, C3,60,F,160964,M,3,2,,118470,146812,151370,151370,182713, white, red, c,, y,160964,,
7297,729760,MO,, C3,60,F,163803,M,3,6,,118470,146812,151370,151370,182713, white, red, c,, y,160964,,
7297,729760,MO,, C3,60,F,164670,M,1,6,,118470,146812,151370,151370,182713, white, red, c,, y,160964,,
7297,729760,MO,, C3,60,F,165474,M,2,6,,118470,146812,151370,151370,182713, white, red, c,, y,160964,,
7297,729760,MO,, C3,60,F,173468,M,1,1,,118470,146812,151370,151370,182713, white, red, c,, y,160964,,
7297,729760,MO,, C3,60,F,176224,M,2,1,,118470,146812,151370,151370,182713, white, red, c,, y,160964,,
7297,729760,MO,, C3,60,F,179124,M,3,2,,118470,146812,151370,151370,182713, white, red, c,, y,160964,,
7297,729760,MO,, C3,60,F,179725,M,3,6,,118470,146812,151370,151370,182713, white, red, c,, y,160964,,
7297,729760,MO,, C3,60,F,180053,M,2,6,,118470,146812,151370,151370,182713, white, red, c,, y,160964,,
7297,729760,MO,, C3,60,F,181166,M,1,6,,118470,146812,151370,151370,182713, white, red, c,, y,160964,,
7309,730960,MO,, CB,60,M,35190,M,3,3,,0,0,36040,36040,73236, 999, blue, np, 999, 999,0, 999, 999
7309,730960,MO,, CB,60,M,36584,M,4,4,,0,0,36040,36040,73236, 999, blue, np, 999, 999,0, 999, 999
7309,730960,MO,, CB,60,M,37502,M,4,6,,0,0,36040,36040,73236, 999, blue, np, 999, 999,0, 999, 999
7309,730960,MO,, CB,60,M,39508,M,3,6,,0,0,36040,36040,73236, 999, blue, np, 999, 999,0, 999, 999
7309,730960,MO,, C5,60,M,491167,M,5,2,,440192,481578,488025,488025,566864, orange, red, c,, n,0,,
7309,730960,MO,, C5,60,M,495876,M,1,5,,440192,481578,488025,488025,566864, orange, red, c,, n,0,,
7309,730960,MO,, C5,60,M,496915,M,2,5,,440192,481578,488025,488025,566864, orange, red, c,, n,0,,
7309,730960,MO,, C5,60,M,497394,IM,4,1,,440192,481578,488025,488025,566864, orange, red, c,, n,0,,
7309,730960,MO,, C5,60,M,499580,M,4,1,,440192,481578,488025,488025,566864, orange, red, c,, n,0,,
7309,730960,MO,, C5,60,M,501834,M,3,1,,440192,481578,488025,488025,566864, orange, red, c,, n,0,,
7309,730960,MO,, C5,60,M,516391,IM,1,1,,440192,481578,488025,488025,566864, orange, red, c,, n,0,,
7309,730960,MO,, C5,60,M,521040,IM,1,1,,440192,481578,488025,488025,566864, orange, red, c,, n,0,,
7309,730960,MO,, C5,60,M,521464,M,1,6,,440192,481578,488025,488025,566864, orange, red, c,, n,0,,
7309,730960,MO,, C5,60,M,522896,M,2,6,,440192,481578,488025,488025,566864, orange, red, c,, n,0,,
7309,730960,MO,, C5,60,M,530302,M,3,6,,440192,481578,488025,488025,566864, orange, red, c,, n,0,,
7309,730960,MO,, C5,60,M,530302,M,4,6,,440192,481578,488025,488025,566864, orange, red, c,, n,0,,
7309,730960,MO,, C5,60,M,540002,M,5,2,,440192,481578,488025,488025,566864, orange, red, c,, n,0,,
7309,730960,MO,, C5,60,M,541161,IM,4,2,,440192,481578,488025,488025,566864, orange, red, c,, n,0,,
7309,730960,MO,, C5,60,M,545623,M,4,1,,440192,481578,488025,488025,566864, orange, red, c,, n,0,,
7309,730960,MO,, C5,60,M,550405,M,3,1,,440192,481578,488025,488025,566864, orange, red, c,, n,0,,
7309,730960,MO,, C5,60,M,552480,M,4,1,,440192,481578,488025,488025,566864, orange, red, c,, n,0,,
7309,730960,MO,, C5,60,M,566864,M,1,1,,440192,481578,488025,488025,566864, orange, red, c,, n,0,,
7309,730960,MO,, C5,60,M,566864,M,2,1,,440192,481578,488025,488025,566864, orange, red, c,, n,0,,
7309,730960,MO,, C4,60,M,325603,M,5,1,,275825,314058,323451,323451,431305, orange, red, c,, n,0,,
7309,730960,MO,, C4,60,M,332701,M,4,1,,275825,314058,323451,323451,431305, orange, red, c,, n,0,,
7309,730960,MO,, C4,60,M,334868,M,3,1,,275825,314058,323451,323451,431305, orange, red, c,, n,0,,
7309,730960,MO,, C4,60,M,335658,M,2,5,,275825,314058,323451,323451,431305, orange, red, c,, n,0,,
7309,730960,MO,, C4,60,M,336632,M,1,5,,275825,314058,323451,323451,431305, orange, red, c,, n,0,,
7309,730960,MO,, C4,60,M,336735,M,3,6,,275825,314058,323451,323451,431305, orange, red, c,, n,0,,
7309,730960,MO,, C4,60,M,336735,M,4,6,,275825,314058,323451,323451,431305, orange, red, c,, n,0,,
7309,730960,MO,, C4,60,M,340505,M,5,6,,275825,314058,323451,323451,431305, orange, red, c,, n,0,,
7309,730960,MO,, C4,60,M,343169,M,1,6,,275825,314058,323451,323451,431305, orange, red, c,, n,0,,
7309,730960,MO,, C4,60,M,344564,M,2,6,,275825,314058,323451,323451,431305, orange, red, c,, n,0,,
7309,730960,MO,, C4,60,M,372876,M,4,4,,275825,314058,323451,323451,431305, orange, red, c,, n,0,,
7309,730960,MO,, C4,60,M,381027,IM,4,1,,275825,314058,323451,323451,431305, orange, red, c,, n,0,,
7309,730960,MO,, C4,60,M,383734,IM,1,5,,275825,314058,323451,323451,431305, orange, red, c,, n,0,,
7309,730960,MO,, C4,60,M,397337,M,4,6,,275825,314058,323451,323451,431305, orange, red, c,, n,0,,
7309,730960,MO,, C4,60,M,411967,M,1,1,,275825,314058,323451,323451,431305, orange, red, c,, n,0,,
7309,730960,MO,, C4,60,M,411967,M,2,1,,275825,314058,323451,323451,431305, orange, red, c,, n,0,,
7309,730960,MO,, C4,60,M,411967,M,3,1,,275825,314058,323451,323451,431305, orange, red, c,, n,0,,
7309,730960,MO,, C4,60,M,419622,M,4,1,,275825,314058,323451,323451,431305, orange, red, c,, n,0,,
7309,730960,MO,, C3,60,M,242754,M,4,4,,202465,228038,236538,236538,265187, orange, red, c,, n,0,,
7309,730960,MO,, C3,60,M,243858,M,3,3,,202465,228038,236538,236538,265187, orange, red, c,, n,0,,
7309,730960,MO,, C3,60,M,250337,M,5,1,,202465,228038,236538,236538,265187, orange, red, c,, n,0,,
7309,730960,MO,, C3,60,M,254324,M,4,6,,202465,228038,236538,236538,265187, orange, red, c,, n,0,,
7309,730960,MO,, C3,60,M,256166,M,4,4,,202465,228038,236538,236538,265187, orange, red, c,, n,0,,
7319,731960,MO,, CB,60,f,8738,IM,3,2,,0,0,5916,5916,38454, 999, red, np, 999, 999,0, 999, 999
7319,731960,MO,, CB,60,f,8738,IM,4,2,,0,0,5916,5916,38454, 999, red, np, 999, 999,0, 999, 999
7319,731960,MO,, CB,60,f,26758,M,5,1,,0,0,5916,5916,38454, 999, red, np, 999, 999,0, 999, 999
7319,731960,MO,, CB,60,f,27540,M,5,6,,0,0,5916,5916,38454, 999, red, np, 999, 999,0, 999, 999
7319,731960,MO,, C5,60,F,287806,M,5,2,,236268,280070,285056,285056,310543, orange, blue, c,, y,295351,,
7319,731960,MO,, C5,60,F,289527,M,1,5,,236268,280070,285056,285056,310543, orange, blue, c,, y,295351,,
7319,731960,MO,, C5,60,F,290099,M,2,5,,236268,280070,285056,285056,310543, orange, blue, c,, y,295351,,
7319,731960,MO,, C5,60,F,291859,M,4,1,,236268,280070,285056,285056,310543, orange, blue, c,, y,295351,,
7319,731960,MO,, C5,60,F,292935,IM,3,1,,236268,280070,285056,285056,310543, orange, blue, c,, y,295351,,
7319,731960,MO,, C5,60,F,294361,IM,3,1,,236268,280070,285056,285056,310543, orange, blue, c,, y,295351,,
7319,731960,MO,, C5,60,F,295351,M,3,1,,236268,280070,285056,285056,310543, orange, blue, c,, y,295351,,
7319,731960,MO,, C5,60,F,299773,M,3,6,,236268,280070,285056,285056,310543, orange, blue, c,, y,295351,,
7319,731960,MO,, C5,60,F,299773,M,4,6,,236268,280070,285056,285056,310543, orange, blue, c,, y,295351,,
7319,731960,MO,, C5,60,F,302397,M,5,6,,236268,280070,285056,285056,310543, orange, blue, c,, y,295351,,
7319,731960,MO,, C5,60,F,302397,M,2,6,,236268,280070,285056,285056,310543, orange, blue, c,, y,295351,,
7319,731960,MO,, C5,60,F,303810,IM,2,5,,236268,280070,285056,285056,310543, orange, blue, c,, y,295351,,
7319,731960,MO,, C5,60,F,306392,M,1,6,,236268,280070,285056,285056,310543, orange, blue, c,, y,295351,,
7319,731960,MO,, C4,60,F,177238,M,1,1,,130672,165580,171680,171680,224112, orange, blue, c,, y,221635,,
7319,731960,MO,, C4,60,F,178345,M,5,1,,130672,165580,171680,171680,224112, orange, blue, c,, y,221635,,
7319,731960,MO,, C4,60,F,179377,IM,1,1,,130672,165580,171680,171680,224112, orange, blue, c,, y,221635,,
7319,731960,MO,, C4,60,F,180475,M,5,6,,130672,165580,171680,171680,224112, orange, blue, c,, y,221635,,
7319,731960,MO,, C4,60,F,183800,M,1,1,,130672,165580,171680,171680,224112, orange, blue, c,, y,221635,,
7319,731960,MO,, C4,60,F,186401,IM,5,1,,130672,165580,171680,171680,224112, orange, blue, c,, y,221635,,
7319,731960,MO,, C4,60,F,189559,M,1,1,,130672,165580,171680,171680,224112, orange, blue, c,, y,221635,,
7319,731960,MO,, C4,60,F,191957,IM,5,1,,130672,165580,171680,171680,224112, orange, blue, c,, y,221635,,
7319,731960,MO,, C4,60,F,193937,M,1,1,,130672,165580,171680,171680,224112, orange, blue, c,, y,221635,,
7319,731960,MO,, C4,60,F,198373,IM,5,1,,130672,165580,171680,171680,224112, orange, blue, c,, y,221635,,
7319,731960,MO,, C4,60,F,198525,M,1,1,,130672,165580,171680,171680,224112, orange, blue, c,, y,221635,,
7319,731960,MO,, C4,60,F,204943,IM,5,1,,130672,165580,171680,171680,224112, orange, blue, c,, y,221635,,
7319,731960,MO,, C4,60,F,208382,M,5,1,,130672,165580,171680,171680,224112, orange, blue, c,, y,221635,,
7319,731960,MO,, C4,60,F,213029,M,1,1,,130672,165580,171680,171680,224112, orange, blue, c,, y,221635,,
7319,731960,MO,, C4,60,F,215559,M,2,5,,130672,165580,171680,171680,224112, orange, blue, c,, y,221635,,
7319,731960,MO,, C4,60,F,216623,M,1,6,,130672,165580,171680,171680,224112, orange, blue, c,, y,221635,,
7319,731960,MO,, C4,60,F,217821,M,1,5,,130672,165580,171680,171680,224112, orange, blue, c,, y,221635,,
7319,731960,MO,, C4,60,F,219839,IM,4,1,,130672,165580,171680,171680,224112, orange, blue, c,, y,221635,,
7319,731960,MO,, C4,60,F,221635,M,4,1,,130672,165580,171680,171680,224112, orange, blue, c,, y,221635,,
7319,731960m,MO,, C3,60m,F,119904,M,2,1,,80857,112724,116309,116309,129806, orange, blue, c,, y,127256,,
7319,731960m,MO,, C3,60m,F,122600,M,1,1,,80857,112724,116309,116309,129806, orange, blue, c,, y,127256,,
7319,731960m,MO,, C3,60m,F,126504,IM,3,2,,80857,112724,116309,116309,129806, orange, blue, c,, y,127256,,
7319,731960m,MO,, C3,60m,F,127256,M,3,2,,80857,112724,116309,116309,129806, orange, blue, c,, y,127256,,
7417,741760,MO,, CB,60,f,31722,M,3,3,,0,0,17714,17714,76738, 999, red, np, 999, 999,0, 999, 999
7417,741760,MO,, CB,60,f,31722,M,4,4,,0,0,17714,17714,76738, 999, red, np, 999, 999,0, 999, 999
7417,741760,MO,, CB,60,f,47600,M,3,6,,0,0,17714,17714,76738, 999, red, np, 999, 999,0, 999, 999
7417,741760,MO,, CB,60,f,48246,M,4,6,,0,0,17714,17714,76738, 999, red, np, 999, 999,0, 999, 999
7417,741760,MO,, C5,60,f,377190,M,5,2,,331892,374454,375995,375995,408573, orange, blue, c, 999, y,390324, inaudible,
7417,741760,MO,, C5,60,f,378477,M,2,5,,331892,374454,375995,375995,408573, orange, blue, c, 999, y,390324, inaudible,
7417,741760,MO,, C5,60,f,379599,M,1,5,,331892,374454,375995,375995,408573, orange, blue, c, 999, y,390324, inaudible,
7417,741760,MO,, C5,60,f,383031,IM,3,1,,331892,374454,375995,375995,408573, orange, blue, c, 999, y,390324, inaudible,
7417,741760,MO,, C5,60,f,384054,M,3,1,,331892,374454,375995,375995,408573, orange, blue, c, 999, y,390324, inaudible,
7417,741760,MO,, C5,60,f,385704,IM,4,1,,331892,374454,375995,375995,408573, orange, blue, c, 999, y,390324, inaudible,
7417,741760,MO,, C5,60,f,386793,IM,4,1,,331892,374454,375995,375995,408573, orange, blue, c, 999, y,390324, inaudible,
7417,741760,MO,, C5,60,f,390324,M,4,1,,331892,374454,375995,375995,408573, orange, blue, c, 999, y,390324, inaudible,
7417,741760,MO,, C5,60,f,400323,M,3,3,,331892,374454,375995,375995,408573, orange, blue, c, 999, y,390324, inaudible,
7417,741760,MO,, C5,60,f,402303,M,4,4,,331892,374454,375995,375995,408573, orange, blue, c, 999, y,390324, inaudible,
7417,741760,MO,, C5,60,f,405108,M,3,6,,331892,374454,375995,375995,408573, orange, blue, c, 999, y,390324, inaudible,
7417,741760,MO,, C5,60,f,406494,M,4,6,,331892,374454,375995,375995,408573, orange, blue, c, 999, y,390324, inaudible,
7417,741760,MO,, C4,60,f,265948,M,5,1,,222156,258613,263738,263738,321198, orange, blue, c,999, n,0, racecars, 999
7417,741760,MO,, C4,60,f,268226,M,2,5,,222156,258613,263738,263738,321198, orange, blue, c,999, n,0, racecars, 999
7417,741760,MO,, C4,60,f,269926,M,3,3,,222156,258613,263738,263738,321198, orange, blue, c,999, n,0, racecars, 999
7417,741760,MO,, C4,60,f,272000,M,1,5,,222156,258613,263738,263738,321198, orange, blue, c,999, n,0, racecars, 999
7417,741760,MO,, C4,60,f,276522,M,3,6,,222156,258613,263738,263738,321198, orange, blue, c,999, n,0, racecars, 999
7417,741760,MO,, C4,60,f,279718,M,3,3,,222156,258613,263738,263738,321198, orange, blue, c,999, n,0, racecars, 999
7417,741760,MO,, C4,60,f,280364,M,4,4,,222156,258613,263738,263738,321198, orange, blue, c,999, n,0, racecars, 999
7417,741760,MO,, C4,60,f,283152,M,3,6,,222156,258613,263738,263738,321198, orange, blue, c,999, n,0, racecars, 999
7417,741760,MO,, C4,60,f,284342,M,4,6,,222156,258613,263738,263738,321198, orange, blue, c,999, n,0, racecars, 999
7417,741760,MO,, C4,60,f,306000,M,5,6,,222156,258613,263738,263738,321198, orange, blue, c,999, n,0, racecars, 999
7417,741760,MO,, C4,60,f,309808,M,1,6,,222156,258613,263738,263738,321198, orange, blue, c,999, n,0, racecars, 999
7417,741760,MO,, C4,60,f,309808,M,2,6,,222156,258613,263738,263738,321198, orange, blue, c,999, n,0, racecars, 999
7417,741760,MO,, C4,60,f,314228,M,5,1,,222156,258613,263738,263738,321198, orange, blue, c,999, n,0, racecars, 999
7417,741760,MO,, C4,60,f,314704,M,1,5,,222156,258613,263738,263738,321198, orange, blue, c,999, n,0, racecars, 999
7417,741760,MO,, C4,60,f,314704,M,2,5,,222156,258613,263738,263738,321198, orange, blue, c,999, n,0, racecars, 999
7417,741760,MO,, C4,60,f,317186,M,1,6,,222156,258613,263738,263738,321198, orange, blue, c,999, n,0, racecars, 999
7417,741760,MO,, C4,60,f,317254,M,2,6,,222156,258613,263738,263738,321198, orange, blue, c,999, n,0, racecars, 999
7417,741760,MO,, C4,60,f,319124,M,5,6,,222156,258613,263738,263738,321198, orange, blue, c,999, n,0, racecars, 999
7417,741760,MO,, C3,60,f,183381,M,3,3,,146086,176523,182028,182028,212157, orange, blue, c, 999, y,202752, ballet, 999
7417,741760,MO,, C3,60,f,186252,M,3,6,,146086,176523,182028,182028,212157, orange, blue, c, 999, y,202752, ballet, 999
7417,741760,MO,, C3,60,f,188661,M,3,2,,146086,176523,182028,182028,212157, orange, blue, c, 999, y,202752, ballet, 999
7417,741760,MO,, C3,60,f,191136,IM,4,2,,146086,176523,182028,182028,212157, orange, blue, c, 999, y,202752, ballet, 999
7417,741760,MO,, C3,60,f,193281,M,4,2,,146086,176523,182028,182028,212157, orange, blue, c, 999, y,202752, ballet, 999
7417,741760,MO,, C3,60,f,195063,M,2,1,,146086,176523,182028,182028,212157, orange, blue, c, 999, y,202752, ballet, 999
7417,741760,MO,, C3,60,f,196977,M,1,1,,146086,176523,182028,182028,212157, orange, blue, c, 999, y,202752, ballet, 999
7417,741760,MO,, C3,60,f,202752,M,4,6,,146086,176523,182028,182028,212157, orange, blue, c, 999, y,202752, ballet, 999
7417,741760,MO,, C3,60,f,207306,M,3,6,,146086,176523,182028,182028,212157, orange, blue, c, 999, y,202752, ballet, 999
7417,741760,MO,, C3,60,f,210804,IM,3,2,,146086,176523,182028,182028,212157, orange, blue, c, 999, y,202752, ballet, 999
7429,742936,MO,, CB,36,m,65722,M,3,3,,0,0,17850,17850,126956, 999, orange, np, 999, 999,0, 999, 999
7429,742936,MO,, CB,36,m,65722,M,4,4,,0,0,17850,17850,126956, 999, orange, np, 999, 999,0, 999, 999
7429,742936,MO,, CB,36,m,74154,M,3,6,,0,0,17850,17850,126956, 999, orange, np, 999, 999,0, 999, 999
7429,742936,MO,, CB,36,m,74154,M,4,6,,0,0,17850,17850,126956, 999, orange, np, 999, 999,0, 999, 999
7429,742936,MO,, CB,36,m,110568,M,3,3,,0,0,17850,17850,126956, 999, orange, np, 999, 999,0, 999, 999
7429,742936,MO,, CB,36,m,110568,M,4,4,,0,0,17850,17850,126956, 999, orange, np, 999, 999,0, 999, 999
7429,742936,MO,, CB,36,m,113050,M,3,6,,0,0,17850,17850,126956, 999, orange, np, 999, 999,0, 999, 999
7429,742936,MO,, CB,36,m,113390,M,4,6,,0,0,17850,17850,126956, 999, orange, np, 999, 999,0, 999, 999
7429,742936,MO,, CB,36,m,122774,IM,1,1,,0,0,17850,17850,126956, 999, orange, np, 999, 999,0, 999, 999
7429,742942,MO,, C5,42,M,353723,M,5,2,,312923,347207,350923,350923,410066, blue, orange, np, 999, n,0, 999, 999
7429,742942,MO,, C5,42,M,358031,M,2,1,,312923,347207,350923,350923,410066, blue, orange, np, 999, n,0, 999, 999
7429,742942,MO,, C5,42,M,360108,M,1,1,,312923,347207,350923,350923,410066, blue, orange, np, 999, n,0, 999, 999
7429,742942,MO,, C5,42,M,368776,M,4,4,,312923,347207,350923,350923,410066, blue, orange, np, 999, n,0, 999, 999
7429,742942,MO,, C5,42,M,369953,M,3,3,,312923,347207,350923,350923,410066, blue, orange, np, 999, n,0, 999, 999
7429,742942,MO,, C3,42,M,171725,IM,2,1,,136012,160919,167688,167688,251019, blue, white, np, 999, n,0, 999, 999
7429,742942,MO,, C3,42,M,173099,IM,2,2,,136012,160919,167688,167688,251019, blue, white, np, 999, n,0, 999, 999
7429,742942,MO,, C3,42,M,177115,IM,2,1,,136012,160919,167688,167688,251019, blue, white, np, 999, n,0, 999, 999
7429,742942,MO,, C3,42,M,183686,IM,3,2,,136012,160919,167688,167688,251019, blue, white, np, 999, n,0, 999, 999
7429,742942,MO,, C3,42,M,195235,M,4,4,,136012,160919,167688,167688,251019, blue, white, np, 999, n,0, 999, 999
7429,742942,MO,, C3,42,M,195729,IM,3,3,,136012,160919,167688,167688,251019, blue, white, np, 999, n,0, 999, 999
7429,742942,MO,, C3,42,M,196594,M,4,6,,136012,160919,167688,167688,251019, blue, white, np, 999, n,0, 999, 999
7429,742942,MO,, C3,42,M,222795,M,4,4,,136012,160919,167688,167688,251019, blue, white, np, 999, n,0, 999, 999
7429,742942,MO,, C3,42,M,222998,M,3,3,,136012,160919,167688,167688,251019, blue, white, np, 999, n,0, 999, 999
7429,742942,MO,, C3,42,M,225417,M,1,1,,136012,160919,167688,167688,251019, blue, white, np, 999, n,0, 999, 999
7429,742942,MO,, C3,42,M,229598,M,1,6,,136012,160919,167688,167688,251019, blue, white, np, 999, n,0, 999, 999
7429,742942,MO,, C3,42,M,234033,M,4,6,,136012,160919,167688,167688,251019, blue, white, np, 999, n,0, 999, 999
7429,742942,MO,, C3,42,M,238249,M,3,6,,136012,160919,167688,167688,251019, blue, white, np, 999, n,0, 999, 999
7456,745660,MO,, CB,60,f,62000,IM,4,1,,0,0,51400,51400,90880, 999, blue, np, 999, 999,0, 999, 999
7456,745660,MO,, CB,60,f,62320,IM,3,3,,0,0,51400,51400,90880, 999, blue, np, 999, 999,0, 999, 999
7456,745660,MO,, CB,60,f,63440,IM,4,1,,0,0,51400,51400,90880, 999, blue, np, 999, 999,0, 999, 999
7456,745660,MO,, CB,60,f,64280,IM,3,3,,0,0,51400,51400,90880, 999, blue, np, 999, 999,0, 999, 999
7456,745660,MO,, CB,60,f,65080,IM,4,1,,0,0,51400,51400,90880, 999, blue, np, 999, 999,0, 999, 999
7456,745660,MO,, CB,60,f,67480,IM,3,1,,0,0,51400,51400,90880, 999, blue, np, 999, 999,0, 999, 999
7456,745660,MO,, CB,60,f,67960,IM,4,1,,0,0,51400,51400,90880, 999, blue, np, 999, 999,0, 999, 999
7456,745660,MO,, CB,60,f,69000,IM,3,1,,0,0,51400,51400,90880, 999, blue, np, 999, 999,0, 999, 999
7456,745660,MO,, CB,60,f,72120,IM,4,1,,0,0,51400,51400,90880, 999, blue, np, 999, 999,0, 999, 999
7456,745660,MO,, CB,60,f,72520,IM,3,3,,0,0,51400,51400,90880, 999, blue, np, 999, 999,0, 999, 999
7456,745660,MO,, CB,60,f,73320,IM,4,1,,0,0,51400,51400,90880, 999, blue, np, 999, 999,0, 999, 999
7456,745660,MO,, CB,60,f,74960,IM,3,1,,0,0,51400,51400,90880, 999, blue, np, 999, 999,0, 999, 999
